payroll_id,employee_id,departement,poste,mois,salaire_base,salaire_verse,prime
2782,EMP0116,Finance & Comptabilité,Technicien,2024-08,6084,6008,-76
2783,EMP0116,Finance & Comptabilité,Technicien,2024-07,6084,6432,348
2784,EMP0116,Finance & Comptabilité,Technicien,2024-06,6084,6369,285
2785,EMP0117,Marketing,Assistant,2026-05,4071,4373,302
2786,EMP0117,Marketing,Assistant,2026-04,4071,4002,-69
2787,EMP0117,Marketing,Assistant,2026-03,4071,3916,-155
2788,EMP0117,Marketing,Assistant,2026-01,4071,4249,178
2789,EMP0117,Marketing,Assistant,2026-01,4071,4183,112
2790,EMP0117,Marketing,Assistant,2025-12,4071,4356,285
2791,EMP0117,Marketing,Assistant,2025-11,4071,4242,171
2792,EMP0117,Marketing,Assistant,2025-10,4071,4291,220
2793,EMP0117,Marketing,Assistant,2025-09,4071,4033,-38
2794,EMP0117,Marketing,Assistant,2025-08,4071,4263,192
2795,EMP0117,Marketing,Assistant,2025-07,4071,4192,121
2796,EMP0117,Marketing,Assistant,2025-06,4071,4032,-39
2797,EMP0117,Marketing,Assistant,2025-05,4071,3982,-89
2798,EMP0117,Marketing,Assistant,2025-04,4071,3909,-162
2799,EMP0117,Marketing,Assistant,2025-03,4071,3951,-120
2800,EMP0117,Marketing,Assistant,2025-02,4071,3935,-136
2801,EMP0117,Marketing,Assistant,2025-01,4071,4146,75
2802,EMP0117,Marketing,Assistant,2024-12,4071,4144,73
2803,EMP0117,Marketing,Assistant,2024-11,4071,4295,224
2804,EMP0117,Marketing,Assistant,2024-10,4071,4168,97
2805,EMP0117,Marketing,Assistant,2024-09,4071,4063,-8
2806,EMP0117,Marketing,Assistant,2024-08,4071,3960,-111
2807,EMP0117,Marketing,Assistant,2024-07,4071,4460,389
2808,EMP0117,Marketing,Assistant,2024-06,4071,3881,-190
2809,EMP0118,Commercial,Ingénieur,2026-05,10020,10980,960
2810,EMP0118,Commercial,Ingénieur,2026-04,10020,9943,-77
2811,EMP0118,Commercial,Ingénieur,2026-03,10020,9707,-313
2812,EMP0118,Commercial,Ingénieur,2026-01,10020,10178,158
2813,EMP0118,Commercial,Ingénieur,2026-01,10020,9531,-489
2814,EMP0118,Commercial,Ingénieur,2025-12,10020,9655,-365
2815,EMP0118,Commercial,Ingénieur,2025-11,10020,9541,-479
2816,EMP0118,Commercial,Ingénieur,2025-10,10020,9845,-175
2817,EMP0118,Commercial,Ingénieur,2025-09,10020,10151,131
2818,EMP0118,Commercial,Ingénieur,2025-08,10020,10700,680
2819,EMP0118,Commercial,Ingénieur,2025-07,10020,10268,248
2820,EMP0118,Commercial,Ingénieur,2025-06,10020,10077,57
2821,EMP0118,Commercial,Ingénieur,2025-05,10020,10566,546
2822,EMP0118,Commercial,Ingénieur,2025-04,10020,9567,-453
2823,EMP0118,Commercial,Ingénieur,2025-03,10020,9640,-380
2824,EMP0118,Commercial,Ingénieur,2025-02,10020,10647,627
2825,EMP0118,Commercial,Ingénieur,2025-01,10020,9739,-281
2826,EMP0118,Commercial,Ingénieur,2024-12,10020,9920,-100
2827,EMP0118,Commercial,Ingénieur,2024-11,10020,10109,89
2828,EMP0118,Commercial,Ingénieur,2024-10,10020,10335,315
2829,EMP0118,Commercial,Ingénieur,2024-09,10020,9792,-228
2830,EMP0118,Commercial,Ingénieur,2024-08,10020,10865,845
2831,EMP0118,Commercial,Ingénieur,2024-07,10020,9895,-125
2832,EMP0118,Commercial,Ingénieur,2024-06,10020,10093,73
2833,EMP0119,Commercial,Assistant,2026-05,5799,5520,-279
2834,EMP0119,Commercial,Assistant,2026-04,5799,6357,558
2835,EMP0119,Commercial,Assistant,2026-03,5799,6131,332
2836,EMP0119,Commercial,Assistant,2026-01,5799,5844,45
2837,EMP0119,Commercial,Assistant,2026-01,5799,6357,558
2838,EMP0119,Commercial,Assistant,2025-12,5799,5724,-75
2839,EMP0119,Commercial,Assistant,2025-11,5799,6374,575
2840,EMP0119,Commercial,Assistant,2025-10,5799,5682,-117
2841,EMP0119,Commercial,Assistant,2025-09,5799,6149,350
2842,EMP0119,Commercial,Assistant,2025-08,5799,5591,-208
2843,EMP0119,Commercial,Assistant,2025-07,5799,6088,289
2844,EMP0119,Commercial,Assistant,2025-06,5799,5690,-109
2845,EMP0119,Commercial,Assistant,2025-05,5799,5848,49
2846,EMP0119,Commercial,Assistant,2025-04,5799,6345,546
2847,EMP0119,Commercial,Assistant,2025-03,5799,6323,524
2848,EMP0119,Commercial,Assistant,2025-02,5799,5647,-152
2849,EMP0119,Commercial,Assistant,2025-01,5799,6143,344
2850,EMP0119,Commercial,Assistant,2024-12,5799,6157,358
2851,EMP0119,Commercial,Assistant,2024-11,5799,5987,188
2852,EMP0119,Commercial,Assistant,2024-10,5799,5615,-184
2853,EMP0119,Commercial,Assistant,2024-09,5799,5928,129
2854,EMP0119,Commercial,Assistant,2024-08,5799,5769,-30
2855,EMP0119,Commercial,Assistant,2024-07,5799,5823,24
2856,EMP0119,Commercial,Assistant,2024-06,5799,5554,-245
2857,EMP0120,Finance & Comptabilité,Ingénieur,2026-05,12415,13036,621
2858,EMP0120,Finance & Comptabilité,Ingénieur,2026-04,12415,13607,1192
2859,EMP0120,Finance & Comptabilité,Ingénieur,2026-03,12415,12234,-181
2860,EMP0120,Finance & Comptabilité,Ingénieur,2026-01,12415,12603,188
2861,EMP0120,Finance & Comptabilité,Ingénieur,2026-01,12415,11822,-593
2862,EMP0120,Finance & Comptabilité,Ingénieur,2025-12,12415,13274,859
2863,EMP0120,Finance & Comptabilité,Ingénieur,2025-11,12415,12883,468
2864,EMP0120,Finance & Comptabilité,Ingénieur,2025-10,12415,12531,116
2865,EMP0120,Finance & Comptabilité,Ingénieur,2025-09,12415,12247,-168
2866,EMP0120,Finance & Comptabilité,Ingénieur,2025-08,12415,13598,1183
2867,EMP0120,Finance & Comptabilité,Ingénieur,2025-07,12415,12876,461
2868,EMP0120,Finance & Comptabilité,Ingénieur,2025-06,12415,13081,666
2869,EMP0120,Finance & Comptabilité,Ingénieur,2025-05,12415,13076,661
2870,EMP0120,Finance & Comptabilité,Ingénieur,2025-04,12415,12083,-332
2871,EMP0120,Finance & Comptabilité,Ingénieur,2025-03,12415,13230,815
2872,EMP0120,Finance & Comptabilité,Ingénieur,2025-02,12415,12257,-158
2873,EMP0120,Finance & Comptabilité,Ingénieur,2025-01,12415,12725,310
2874,EMP0120,Finance & Comptabilité,Ingénieur,2024-12,12415,13072,657
2875,EMP0120,Finance & Comptabilité,Ingénieur,2024-11,12415,12424,9
2876,EMP0120,Finance & Comptabilité,Ingénieur,2024-10,12415,13600,1185
2877,EMP0120,Finance & Comptabilité,Ingénieur,2024-09,12415,13209,794
2878,EMP0120,Finance & Comptabilité,Ingénieur,2024-08,12415,11906,-509
2879,EMP0120,Finance & Comptabilité,Ingénieur,2024-07,12415,12456,41
2880,EMP0120,Finance & Comptabilité,Ingénieur,2024-06,12415,12081,-334
2881,EMP0121,Finance & Comptabilité,Technicien,2026-05,6076,6261,185
2882,EMP0121,Finance & Comptabilité,Technicien,2026-04,6076,5870,-206
2883,EMP0121,Finance & Comptabilité,Technicien,2026-03,6076,6217,141
2884,EMP0121,Finance & Comptabilité,Technicien,2026-01,6076,6061,-15
2885,EMP0121,Finance & Comptabilité,Technicien,2026-01,6076,6281,205
2886,EMP0121,Finance & Comptabilité,Technicien,2025-12,6076,6360,284
2887,EMP0121,Finance & Comptabilité,Technicien,2025-11,6076,6089,13
2888,EMP0121,Finance & Comptabilité,Technicien,2025-10,6076,6585,509
2889,EMP0121,Finance & Comptabilité,Technicien,2025-09,6076,6440,364
2890,EMP0121,Finance & Comptabilité,Technicien,2025-08,6076,5792,-284
2891,EMP0121,Finance & Comptabilité,Technicien,2025-07,6076,6116,40
2892,EMP0121,Finance & Comptabilité,Technicien,2025-06,6076,6432,356
2893,EMP0121,Finance & Comptabilité,Technicien,2025-05,6076,6001,-75
2894,EMP0121,Finance & Comptabilité,Technicien,2025-04,6076,5808,-268
2895,EMP0121,Finance & Comptabilité,Technicien,2025-03,6076,6416,340
2896,EMP0121,Finance & Comptabilité,Technicien,2025-02,6076,6282,206
2897,EMP0121,Finance & Comptabilité,Technicien,2025-01,6076,6267,191
2898,EMP0121,Finance & Comptabilité,Technicien,2024-12,6076,6219,143
2899,EMP0121,Finance & Comptabilité,Technicien,2024-11,6076,6289,213
2900,EMP0121,Finance & Comptabilité,Technicien,2024-10,6076,6268,192
2901,EMP0121,Finance & Comptabilité,Technicien,2024-09,6076,6067,-9
2902,EMP0121,Finance & Comptabilité,Technicien,2024-08,6076,6199,123
2903,EMP0121,Finance & Comptabilité,Technicien,2024-07,6076,6563,487
2904,EMP0121,Finance & Comptabilité,Technicien,2024-06,6076,6318,242
2905,EMP0122,Juridique & Conformité,Assistant,2026-05,5894,6360,466
2906,EMP0122,Juridique & Conformité,Assistant,2026-04,5894,5741,-153
2907,EMP0122,Juridique & Conformité,Assistant,2026-03,5894,6069,175
2908,EMP0122,Juridique & Conformité,Assistant,2026-01,5894,5997,103
2909,EMP0122,Juridique & Conformité,Assistant,2026-01,5894,6324,430
2910,EMP0122,Juridique & Conformité,Assistant,2025-12,5894,6078,184
2911,EMP0122,Juridique & Conformité,Assistant,2025-11,5894,6001,107
2912,EMP0122,Juridique & Conformité,Assistant,2025-10,5894,6285,391
2913,EMP0122,Juridique & Conformité,Assistant,2025-09,5894,6047,153
2914,EMP0122,Juridique & Conformité,Assistant,2025-08,5894,6248,354
2915,EMP0122,Juridique & Conformité,Assistant,2025-07,5894,6380,486
2916,EMP0122,Juridique & Conformité,Assistant,2025-06,5894,6147,253
2917,EMP0122,Juridique & Conformité,Assistant,2025-05,5894,5921,27
2918,EMP0122,Juridique & Conformité,Assistant,2025-04,5894,6148,254
2919,EMP0122,Juridique & Conformité,Assistant,2025-03,5894,5883,-11
2920,EMP0122,Juridique & Conformité,Assistant,2025-02,5894,5655,-239
2921,EMP0122,Juridique & Conformité,Assistant,2025-01,5894,6454,560
2922,EMP0122,Juridique & Conformité,Assistant,2024-12,5894,6323,429
2923,EMP0122,Juridique & Conformité,Assistant,2024-11,5894,5767,-127
2924,EMP0122,Juridique & Conformité,Assistant,2024-10,5894,6203,309
2925,EMP0122,Juridique & Conformité,Assistant,2024-09,5894,6276,382
2926,EMP0122,Juridique & Conformité,Assistant,2024-08,5894,5736,-158
2927,EMP0122,Juridique & Conformité,Assistant,2024-07,5894,5850,-44
2928,EMP0122,Juridique & Conformité,Assistant,2024-06,5894,5962,68
2929,EMP0123,Juridique & Conformité,Directeur,2026-05,34038,33980,-58
2930,EMP0123,Juridique & Conformité,Directeur,2026-04,34038,32828,-1210
2931,EMP0123,Juridique & Conformité,Directeur,2026-03,34038,35700,1662
2932,EMP0123,Juridique & Conformité,Directeur,2026-01,34038,32560,-1478
2933,EMP0123,Juridique & Conformité,Directeur,2026-01,34038,37124,3086
2934,EMP0123,Juridique & Conformité,Directeur,2025-12,34038,33248,-790
2935,EMP0123,Juridique & Conformité,Directeur,2025-11,34038,32496,-1542
2936,EMP0123,Juridique & Conformité,Directeur,2025-10,34038,32883,-1155
2937,EMP0123,Juridique & Conformité,Directeur,2025-09,34038,33314,-724
2938,EMP0123,Juridique & Conformité,Directeur,2025-08,34038,32499,-1539
2939,EMP0123,Juridique & Conformité,Directeur,2025-07,34038,35613,1575
2940,EMP0123,Juridique & Conformité,Directeur,2025-06,34038,34320,282
2941,EMP0123,Juridique & Conformité,Directeur,2025-05,34038,34837,799
2942,EMP0123,Juridique & Conformité,Directeur,2025-04,34038,35522,1484
2943,EMP0123,Juridique & Conformité,Directeur,2025-03,34038,35350,1312
2944,EMP0123,Juridique & Conformité,Directeur,2025-02,34038,32587,-1451
2945,EMP0123,Juridique & Conformité,Directeur,2025-01,34038,33463,-575
2946,EMP0123,Juridique & Conformité,Directeur,2024-12,34038,36001,1963
2947,EMP0123,Juridique & Conformité,Directeur,2024-11,34038,32403,-1635
2948,EMP0123,Juridique & Conformité,Directeur,2024-10,34038,37039,3001
2949,EMP0123,Juridique & Conformité,Directeur,2024-09,34038,35684,1646
2950,EMP0123,Juridique & Conformité,Directeur,2024-08,34038,37076,3038
2951,EMP0123,Juridique & Conformité,Directeur,2024-07,34038,36584,2546
2952,EMP0123,Juridique & Conformité,Directeur,2024-06,34038,34726,688
2953,EMP0124,Finance & Comptabilité,Manager,2026-05,21560,22548,988
2954,EMP0124,Finance & Comptabilité,Manager,2026-04,21560,21649,89
2955,EMP0124,Finance & Comptabilité,Manager,2026-03,21560,22886,1326
2956,EMP0124,Finance & Comptabilité,Manager,2026-01,21560,23362,1802
2957,EMP0124,Finance & Comptabilité,Manager,2026-01,21560,23140,1580
2958,EMP0124,Finance & Comptabilité,Manager,2025-12,21560,23051,1491
2959,EMP0124,Finance & Comptabilité,Manager,2025-11,21560,20671,-889
2960,EMP0124,Finance & Comptabilité,Manager,2025-10,21560,22477,917
2961,EMP0124,Finance & Comptabilité,Manager,2025-09,21560,22193,633
2962,EMP0124,Finance & Comptabilité,Manager,2025-08,21560,22857,1297
2963,EMP0124,Finance & Comptabilité,Manager,2025-07,21560,23181,1621
2964,EMP0124,Finance & Comptabilité,Manager,2025-06,21560,20734,-826
2965,EMP0124,Finance & Comptabilité,Manager,2025-05,21560,21180,-380
2966,EMP0124,Finance & Comptabilité,Manager,2025-04,21560,22162,602
2967,EMP0124,Finance & Comptabilité,Manager,2025-03,21560,20809,-751
2968,EMP0124,Finance & Comptabilité,Manager,2025-02,21560,21229,-331
2969,EMP0124,Finance & Comptabilité,Manager,2025-01,21560,21728,168
2970,EMP0124,Finance & Comptabilité,Manager,2024-12,21560,21107,-453
2971,EMP0124,Finance & Comptabilité,Manager,2024-11,21560,22606,1046
2972,EMP0124,Finance & Comptabilité,Manager,2024-10,21560,22325,765
2973,EMP0124,Finance & Comptabilité,Manager,2024-09,21560,23546,1986
2974,EMP0124,Finance & Comptabilité,Manager,2024-08,21560,22288,728
2975,EMP0124,Finance & Comptabilité,Manager,2024-07,21560,22287,727
2976,EMP0124,Finance & Comptabilité,Manager,2024-06,21560,22895,1335
2977,EMP0125,IT & Systèmes,Analyste,2026-05,10271,10938,667
2978,EMP0125,IT & Systèmes,Analyste,2026-04,10271,10646,375
2979,EMP0125,IT & Systèmes,Analyste,2026-03,10271,10797,526
2980,EMP0125,IT & Systèmes,Analyste,2026-01,10271,10840,569
2981,EMP0125,IT & Systèmes,Analyste,2026-01,10271,10415,144
2982,EMP0125,IT & Systèmes,Analyste,2025-12,10271,9918,-353
2983,EMP0125,IT & Systèmes,Analyste,2025-11,10271,10978,707
2984,EMP0125,IT & Systèmes,Analyste,2025-10,10271,10605,334
2985,EMP0125,IT & Systèmes,Analyste,2025-09,10271,10535,264
2986,EMP0125,IT & Systèmes,Analyste,2025-08,10271,10770,499
2987,EMP0125,IT & Systèmes,Analyste,2025-07,10271,10580,309
2988,EMP0125,IT & Systèmes,Analyste,2025-06,10271,10682,411
2989,EMP0125,IT & Systèmes,Analyste,2025-05,10271,11196,925
2990,EMP0125,IT & Systèmes,Analyste,2025-04,10271,11148,877
2991,EMP0125,IT & Systèmes,Analyste,2025-03,10271,10605,334
2992,EMP0125,IT & Systèmes,Analyste,2025-02,10271,11293,1022
2993,EMP0125,IT & Systèmes,Analyste,2025-01,10271,11059,788
2994,EMP0125,IT & Systèmes,Analyste,2024-12,10271,10393,122
2995,EMP0125,IT & Systèmes,Analyste,2024-11,10271,10733,462
2996,EMP0125,IT & Systèmes,Analyste,2024-10,10271,11030,759
2997,EMP0125,IT & Systèmes,Analyste,2024-09,10271,10256,-15
2998,EMP0125,IT & Systèmes,Analyste,2024-08,10271,10128,-143
2999,EMP0125,IT & Systèmes,Analyste,2024-07,10271,10598,327
3000,EMP0125,IT & Systèmes,Analyste,2024-06,10271,10335,64
3001,EMP0126,Juridique & Conformité,Ingénieur,2026-05,10965,11322,357
3002,EMP0126,Juridique & Conformité,Ingénieur,2026-04,10965,11641,676
3003,EMP0126,Juridique & Conformité,Ingénieur,2026-03,10965,11009,44
3004,EMP0126,Juridique & Conformité,Ingénieur,2026-01,10965,11161,196
3005,EMP0126,Juridique & Conformité,Ingénieur,2026-01,10965,11995,1030
3006,EMP0126,Juridique & Conformité,Ingénieur,2025-12,10965,10417,-548
3007,EMP0126,Juridique & Conformité,Ingénieur,2025-11,10965,10474,-491
3008,EMP0126,Juridique & Conformité,Ingénieur,2025-10,10965,10885,-80
3009,EMP0126,Juridique & Conformité,Ingénieur,2025-09,10965,10444,-521
3010,EMP0126,Juridique & Conformité,Ingénieur,2025-08,10965,10639,-326
3011,EMP0126,Juridique & Conformité,Ingénieur,2025-07,10965,11881,916
3012,EMP0126,Juridique & Conformité,Ingénieur,2025-06,10965,10428,-537
3013,EMP0126,Juridique & Conformité,Ingénieur,2025-05,10965,12036,1071
3014,EMP0126,Juridique & Conformité,Ingénieur,2025-04,10965,10770,-195
3015,EMP0126,Juridique & Conformité,Ingénieur,2025-03,10965,10935,-30
3016,EMP0126,Juridique & Conformité,Ingénieur,2025-02,10965,11686,721
3017,EMP0126,Juridique & Conformité,Ingénieur,2025-01,10965,11968,1003
3018,EMP0126,Juridique & Conformité,Ingénieur,2024-12,10965,11769,804
3019,EMP0126,Juridique & Conformité,Ingénieur,2024-11,10965,11928,963
3020,EMP0126,Juridique & Conformité,Ingénieur,2024-10,10965,11258,293
3021,EMP0126,Juridique & Conformité,Ingénieur,2024-09,10965,11355,390
3022,EMP0126,Juridique & Conformité,Ingénieur,2024-08,10965,11357,392
3023,EMP0126,Juridique & Conformité,Ingénieur,2024-07,10965,10572,-393
3024,EMP0126,Juridique & Conformité,Ingénieur,2024-06,10965,11174,209
3025,EMP0127,Direction Générale,Directeur,2026-05,27186,26463,-723
3026,EMP0127,Direction Générale,Directeur,2026-04,27186,26907,-279
3027,EMP0127,Direction Générale,Directeur,2026-03,27186,29455,2269
3028,EMP0127,Direction Générale,Directeur,2026-01,27186,26846,-340
3029,EMP0127,Direction Générale,Directeur,2026-01,27186,26872,-314
3030,EMP0127,Direction Générale,Directeur,2025-12,27186,27051,-135
3031,EMP0127,Direction Générale,Directeur,2025-11,27186,28153,967
3032,EMP0127,Direction Générale,Directeur,2025-10,27186,28147,961
3033,EMP0127,Direction Générale,Directeur,2025-09,27186,26713,-473
3034,EMP0127,Direction Générale,Directeur,2025-08,27186,26142,-1044
3035,EMP0127,Direction Générale,Directeur,2025-07,27186,27151,-35
3036,EMP0127,Direction Générale,Directeur,2025-06,27186,27794,608
3037,EMP0127,Direction Générale,Directeur,2025-05,27186,27818,632
3038,EMP0127,Direction Générale,Directeur,2025-04,27186,29493,2307
3039,EMP0127,Direction Générale,Directeur,2025-03,27186,28693,1507
3040,EMP0127,Direction Générale,Directeur,2025-02,27186,29169,1983
3041,EMP0127,Direction Générale,Directeur,2025-01,27186,26216,-970
3042,EMP0127,Direction Générale,Directeur,2024-12,27186,28446,1260
3043,EMP0127,Direction Générale,Directeur,2024-11,27186,25979,-1207
3044,EMP0127,Direction Générale,Directeur,2024-10,27186,29123,1937
3045,EMP0127,Direction Générale,Directeur,2024-09,27186,27383,197
3046,EMP0127,Direction Générale,Directeur,2024-08,27186,29008,1822
3047,EMP0127,Direction Générale,Directeur,2024-07,27186,29586,2400
3048,EMP0127,Direction Générale,Directeur,2024-06,27186,27190,4
3049,EMP0128,Juridique & Conformité,Analyste,2026-05,8133,8800,667
3050,EMP0128,Juridique & Conformité,Analyste,2026-04,8133,8256,123
3051,EMP0128,Juridique & Conformité,Analyste,2026-03,8133,8861,728
3052,EMP0128,Juridique & Conformité,Analyste,2026-01,8133,7873,-260
3053,EMP0128,Juridique & Conformité,Analyste,2026-01,8133,8666,533
3054,EMP0128,Juridique & Conformité,Analyste,2025-12,8133,8638,505
3055,EMP0128,Juridique & Conformité,Analyste,2025-11,8133,8763,630
3056,EMP0128,Juridique & Conformité,Analyste,2025-10,8133,8859,726
3057,EMP0128,Juridique & Conformité,Analyste,2025-09,8133,8500,367
3058,EMP0128,Juridique & Conformité,Analyste,2025-08,8133,8498,365
3059,EMP0128,Juridique & Conformité,Analyste,2025-07,8133,7792,-341
3060,EMP0128,Juridique & Conformité,Analyste,2025-06,8133,8366,233
3061,EMP0128,Juridique & Conformité,Analyste,2025-05,8133,8116,-17
3062,EMP0128,Juridique & Conformité,Analyste,2025-04,8133,8416,283
3063,EMP0128,Juridique & Conformité,Analyste,2025-03,8133,8125,-8
3064,EMP0128,Juridique & Conformité,Analyste,2025-02,8133,8578,445
3065,EMP0128,Juridique & Conformité,Analyste,2025-01,8133,7913,-220
3066,EMP0128,Juridique & Conformité,Analyste,2024-12,8133,8548,415
3067,EMP0128,Juridique & Conformité,Analyste,2024-11,8133,8943,810
3068,EMP0128,Juridique & Conformité,Analyste,2024-10,8133,8911,778
3069,EMP0128,Juridique & Conformité,Analyste,2024-09,8133,8645,512
3070,EMP0128,Juridique & Conformité,Analyste,2024-08,8133,8428,295
3071,EMP0128,Juridique & Conformité,Analyste,2024-07,8133,7836,-297
3072,EMP0128,Juridique & Conformité,Analyste,2024-06,8133,8253,120
3073,EMP0129,Commercial,Analyste,2026-05,11174,11933,759
3074,EMP0129,Commercial,Analyste,2026-04,11174,10863,-311
3075,EMP0129,Commercial,Analyste,2026-03,11174,11179,5
3076,EMP0129,Commercial,Analyste,2026-01,11174,11413,239
3077,EMP0129,Commercial,Analyste,2026-01,11174,11865,691
3078,EMP0129,Commercial,Analyste,2025-12,11174,11534,360
3079,EMP0129,Commercial,Analyste,2025-11,11174,11055,-119
3080,EMP0129,Commercial,Analyste,2025-10,11174,11283,109
3081,EMP0129,Commercial,Analyste,2025-09,11174,11344,170
3082,EMP0129,Commercial,Analyste,2025-08,11174,11785,611
3083,EMP0129,Commercial,Analyste,2025-07,11174,11893,719
3084,EMP0129,Commercial,Analyste,2025-06,11174,11421,247
3085,EMP0129,Commercial,Analyste,2025-05,11174,10947,-227
3086,EMP0129,Commercial,Analyste,2025-04,11174,11278,104
3087,EMP0129,Commercial,Analyste,2025-03,11174,11573,399
3088,EMP0129,Commercial,Analyste,2025-02,11174,11556,382
3089,EMP0129,Commercial,Analyste,2025-01,11174,12287,1113
3090,EMP0129,Commercial,Analyste,2024-12,11174,11494,320
